,title_id,festival1,D3,IMAX,title_idtitle_id,title_x,region_x,language_x,types_x,attributes_x,title_y,studio,domestic_gross,foreign_gross,year,world_gross,tconst_x,primary_title,original_title,start_year,runtime_minutes,genres,Mystery,Drama,Animation,Game-Show,News,Biography,Short,Action,Family,Sport,Crime,War,Horror,Music,Reality-TV,Fantasy,Documentary,Comedy,Western,Thriller,Talk-Show,Musical,Romance,Sci-Fi,Adult,Adventure,History,archive_sound,writer,producer,actress,director,composer,cinematographer,self,editor,production_designer,actor,archive_footage,archive_sound_age,writer_age,producer_age,actress_age,director_age,composer_age,cinematographer_age,self_age,editor_age,production_designer_age,actor_age,archive_footage_age,actor_ordering,actress_ordering,actress_ratio,tconst_y,averagerating,numvotes
0,tt0315642,0,0,0,tt0315642,5,2,1,2,0,Wazir,Relbig.,1100000,,2016,,tt0315642,Wazir,Wazir,2016,103,"Action,Crime,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,1,1,0,0,0,0,0,3,0,,,,1986,1979,,,,,,1962.666667,,2.333333333,3,0.25,tt0315642,7.1,15378
1,tt0337692,0,0,0,tt0337692,24,24,5,3,3,On the Road,IFC,744000,8000000,2012,8744000,tt0337692,On the Road,On the Road,2012,124,"Adventure,Drama,Romance",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,2,3,2,1,0,0,0,0,0,2,0,,1938.5,1965,1982,1956,,,,,,1982,,1.5,3.5,0.5,tt0337692,6.1,37886
2,tt0339736,0,0,0,tt0339736,5,3,0,3,0,Whiplash,SPC,13100000,35900000,2014,49000000,tt0339736,The Evil Within,The Evil Within,2017,98,Horror,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,3,1,1,1,1,0,0,0,3,0,,,1963,1968,1967,,1960,,,,1962.666667,,2.666666667,2,0.25,tt0339736,5.6,2420
3,tt0359950,0,0,0,tt0359950,28,31,4,2,1,The Secret Life of Walter Mitty,Fox,58200000,129900000,2013,188100000,tt0359950,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,2013,114,"Adventure,Comedy,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,3,2,0,1,0,0,0,0,2,0,,1931,1945.333333,1973,,1971,,,,,1965,,2,3,0.5,tt0359950,7.3,275300
4,tt0365907,0,0,0,tt0365907,24,26,4,2,0,A Walk Among the Tombstones,Uni.,26300000,26900000,2014,53200000,tt0365907,A Walk Among the Tombstones,A Walk Among the Tombstones,2014,114,"Action,Crime,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,0,1,0,0,0,0,0,4,0,,1938,1957.5,,1960,,,,,,1972.5,,2.5,,0,tt0365907,6.5,105116
5,tt0369610,0,5,0,tt0369610,30,39,5,4,4,Jurassic World,Uni.,652300000,,2015,,tt0369610,Jurassic World,Jurassic World,2015,124,"Action,Adventure,Sci-Fi",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,4,1,2,1,0,0,0,0,0,2,0,,1953.666667,,1978,1976,,,,,,1979,,2,3,0.5,tt0369610,7,539338
6,tt0372538,0,0,0,tt0372538,3,2,0,3,0,Spy,Fox,110800000,124800000,2015,235600000,tt0372538,Spy,Spy,2011,110,"Action,Crime,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,2,1,1,0,0,0,0,0,3,0,,,,,,,,,,,1963,,2.333333333,3,0.25,tt0372538,6.6,78
7,tt0376136,0,0,0,tt0376136,25,27,4,3,2,The Rum Diary,FD,13100000,10800000,2011,23900000,tt0376136,The Rum Diary,The Rum Diary,2011,119,"Comedy,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,0,1,0,0,0,0,0,4,0,,1937,1960.5,,1946,,,,,,1966.25,,2.5,,0,tt0376136,6.2,94787
8,tt0376479,0,0,0,tt0376479,20,22,3,2,1,American Pastoral,LGF,544000,,2016,,tt0376479,American Pastoral,American Pastoral,2016,108,"Crime,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,2,0,1,0,0,0,0,2,0,,1940.5,,1982,,1961,,,,,1959,,2.5,2.5,0.5,tt0376479,6.1,12898
9,tt0383010,0,0,0,tt0383010,22,26,3,3,1,The Three Stooges,Fox,44300000,10500000,2012,54800000,tt0383010,The Three Stooges,The Three Stooges,2012,92,"Comedy,Family",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,1,0,0,0,0,3,0,,1957,,1960,1957,1956,,,,,1973.333333,,2,4,0.25,tt0383010,5.1,28570
10,tt0398286,0,0,0,tt0398286,39,44,6,4,4,Tangled,BV,200800000,391000000,2010,591800000,tt0398286,Tangled,Tangled,2010,100,"Adventure,Animation,Comedy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,1,2,2,0,0,0,0,0,2,0,,1785.5,,1971.5,1971.5,,,,,,1965,,3,2,0.5,tt0398286,7.8,366366
11,tt0401729,0,1,0,tt0401729,20,28,6,3,4,John Carter,BV,73100000,211100000,2012,284200000,tt0401729,John Carter,John Carter,2012,132,"Action,Adventure,Sci-Fi",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,2,2,1,0,0,0,0,0,2,0,,1935.333333,,1977,1965,,,,,,1968,,2,3,0.5,tt0401729,6.6,241792
12,tt0402887,0,0,0,tt0402887,1,1,0,0,0,Capture the Flag,Par.,6700,24600000,2015,24606700,tt0402887,Capture the Flag,Capture the Flag,2010,,Drama,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
13,tt0409379,1,0,0,tt0409379,16,15,3,4,0,Therese,MPI,102000,1500000,2013,1602000,tt0409379,In Secret,In Secret,2013,107,"Crime,Drama,Thriller",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,2,1,0,0,0,0,0,2,0,,1840,,1969,,,,,,,1983,,3,2,0.5,tt0409379,6.2,7045
14,tt0409847,0,0,0,tt0409847,18,26,4,3,0,Cowboys & Aliens,Uni.,100200000,74600000,2011,174800000,tt0409847,Cowboys & Aliens,Cowboys & Aliens,2011,119,"Action,Sci-Fi,Thriller",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,5,0,2,1,0,0,0,0,0,2,0,,1973,,1982.5,1966,,,,,,1955,,1.5,3.5,0.5,tt0409847,6,195889
15,tt0419692,0,0,0,tt0419692,1,1,0,0,0,Disconnect,LD,1400000,,2013,,tt0419692,Disconnect,Disconnect,2010,112,"Drama,Mystery,Sci-Fi",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,1,2,1,1,1,0,1,1,2,0,,,1969,,,,,,,,1942,,3.5,1.5,0.5,tt0419692,4.5,190
16,tt0420293,0,0,0,tt0420293,11,10,0,3,0,The Stanford Prison Experiment,IFC,661000,,2015,,tt0420293,The Stanford Prison Experiment,The Stanford Prison Experiment,2015,122,"Biography,Drama,History",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,2,3,1,1,0,0,0,0,0,3,0,,1933,,1986,1983,,,,,,1985.333333,,2,4,0.25,tt0420293,6.9,32591
17,tt0427152,0,0,0,tt0427152,22,22,4,5,0,Dinner for Schmucks,P/DW,73000000,13800000,2010,86800000,tt0427152,Dinner for Schmucks,Dinner for Schmucks,2010,114,Comedy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,2,1,1,0,0,0,0,0,3,0,,1937,1952,,1957,,,,,,1966.666667,,2.333333333,3,0.25,tt0427152,5.9,91546
18,tt0429493,0,0,0,tt0429493,23,27,4,2,1,The A-Team,Fox,77200000,100000000,2010,177200000,tt0429493,The A-Team,The A-Team,2010,117,"Action,Adventure,Thriller",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,4,1,1,1,0,0,0,0,0,3,0,,1955.5,,1982,1969,,,,,,1966.666667,,2,4,0.25,tt0429493,6.8,235256
19,tt0431021,0,0,0,tt0431021,22,24,5,3,0,The Possession,LGF,49100000,36300000,2012,85400000,tt0431021,The Possession,The Possession,2012,92,"Horror,Mystery,Thriller",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,2,3,1,0,0,0,0,0,1,0,,,1957,1986.666667,1959,,,,,,1966,,2,2.666666667,0.75,tt0431021,5.9,53649
20,tt0433035,0,0,1,tt0433035,25,31,4,2,2,Real Steel,BV,85500000,213800000,2011,299300000,tt0433035,Real Steel,Real Steel,2011,127,"Action,Drama,Family",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,1,1,1,0,0,0,0,0,3,0,,1942,,1979,1968,,,,,,1981.666667,,2.666666667,2,0.25,tt0433035,7.1,283534
21,tt0435651,0,0,0,tt0435651,24,28,4,3,1,The Giver,Wein.,45100000,21900000,2014,67000000,tt0435651,The Giver,The Giver,2014,97,"Drama,Romance,Sci-Fi",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,3,2,2,1,0,0,0,0,0,2,0,,1948,1942,1969,1950,,,,,,1969,,1.5,3.5,0.5,tt0435651,6.5,104999
22,tt0435761,0,1,1,tt0435761,25,32,8,2,4,Toy Story 3,BV,415000000,652000000,2010,1067000000,tt0435761,Toy Story 3,Toy Story 3,2010,103,"Adventure,Animation,Comedy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,1,1,1,1,0,0,0,0,3,0,,1962.333333,,1962,1967,1943,,,,,1948.666667,,2.333333333,3,0.25,tt0435761,8.3,682218
23,tt0436230,0,0,0,tt0436230,3,1,0,1,1,The Devil Inside,Par.,53300000,48500000,2012,101800000,tt0436230,Mexican Devil,The Devil Inside,2010,,"Horror,Thriller",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,1,1,0,0,0,0,0,3,0,,,1969.5,1976,,,,,,,1957,,2.333333333,3,0.25,tt0436230,6.7,34
24,tt0443272,0,0,0,tt0443272,8,22,5,3,2,Lincoln,BV,182200000,93100000,2012,275300000,tt0443272,Lincoln,Lincoln,2012,150,"Biography,Drama,History",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,2,1,1,1,1,1,0,0,0,3,0,,1949.5,1953,1946,1946,1932,1959,,,,1962.333333,,2.666666667,2,0.25,tt0443272,7.4,228701
25,tt0443465,0,0,0,tt0443465,16,15,3,3,0,Before We Go,RTWC,37200,,2015,,tt0443465,Before We Go,Before We Go,2014,95,"Comedy,Drama,Romance",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,4,2,2,0,0,0,0,0,0,2,0,,1942,1964,1983.5,,,,,,,1955.5,,2.5,2.5,0.5,tt0443465,6.8,45181
26,tt0446029,0,0,0,tt0446029,28,28,4,3,1,Scott Pilgrim vs. the World,Uni.,31500000,16100000,2010,47600000,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,112,"Action,Comedy,Fantasy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,2,1,0,0,0,0,0,2,0,,1976,1957,1984.5,1974,,,,,,1985,,2,3,0.5,tt0446029,7.5,339338
27,tt0448694,0,0,0,tt0448694,33,37,7,2,1,Puss in Boots,P/DW,149300000,405700000,2011,555000000,tt0448694,Puss in Boots,Puss in Boots,2011,90,"Action,Adventure,Animation",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,5,0,1,1,0,0,0,0,0,3,0,,1855.666667,,1966,1968,,,,,,1961.333333,,2.666666667,2,0.25,tt0448694,6.6,133355
28,tt0451279,0,1,0,tt0451279,13,29,5,2,1,Wonder Woman,WB,412600000,409300000,2017,821900000,tt0451279,Wonder Woman,Wonder Woman,2017,141,"Action,Adventure,Fantasy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,5,0,3,1,0,0,0,0,0,1,0,,1938.4,,1974.666667,1971,,,,,,1980,,2,2.666666667,0.75,tt0451279,7.5,487527
29,tt0454876,0,1,0,tt0454876,32,35,5,2,3,Life of Pi,Fox,125000000,484000000,2012,609000000,tt0454876,Life of Pi,Life of Pi,2012,127,"Adventure,Drama,Fantasy",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,2,1,1,1,0,0,0,0,3,0,,1962.5,,1970,1954,1958,,,,,1980,,2,4,0.25,tt0454876,7.9,535836
30,tt0455323,0,0,0,tt0455323,21,18,2,3,0,Being Flynn,Focus,540000,,2012,,tt0455323,Being Flynn,Being Flynn,2012,102,Drama,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,2,1,1,1,0,0,0,2,0,,1960,,1973,1965,1969,1957,,,,1963.5,,1.5,3.5,0.5,tt0455323,6.4,15780
31,tt0455407,0,0,0,tt0455407,24,26,4,3,1,The Crazies,Over.,39100000,15700000,2010,54800000,tt0455407,The Crazies,The Crazies,2010,101,"Horror,Thriller",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,2,2,1,0,0,0,0,0,2,0,,1940,,1980,1970,,,,,,1975,,3,2,0.5,tt0455407,6.5,104465
32,tt0455944,0,0,0,tt0455944,24,32,5,2,2,The Equalizer,Sony,101500000,90800000,2014,192300000,tt0455944,The Equalizer,The Equalizer,2014,132,"Action,Crime,Thriller",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,2,1,1,0,0,0,0,0,3,0,,1951,1960,1997,1965,,,,,,1965,,2.333333333,3,0.25,tt0455944,7.2,302302
33,tt0458339,0,0,0,tt0458339,31,32,4,4,3,Captain America: The First Avenger,Par.,176700000,193900000,2011,370600000,tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124,"Action,Adventure,Sci-Fi",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,4,1,1,1,0,0,0,0,0,3,0,,1915,1973,1982,1950,,,,,,1963,,2,4,0.25,tt0458339,6.9,668137
34,tt0458413,0,0,0,tt0458413,23,21,4,3,1,A Long Way Down,Magn.,13300,7200000,2014,7213300,tt0458413,A Long Way Down,A Long Way Down,2014,96,"Comedy,Drama",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,2,2,1,1,0,0,0,0,2,0,,1967.5,,1980.5,1961,1963,,,,,1966,,2.5,2.5,0.5,tt0458413,6.4,29260
35,tt0460890,0,0,0,tt0460890,11,12,2,2,0,The Only Living Boy in New York,RAtt.,624000,1900000,2017,2524000,tt0460890,The Only Living Boy in New York,The Only Living Boy in New York,2017,89,Drama,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,2,1,1,1,0,0,0,2,0,,,1947,1969.5,1974,1978,1952,,,,1953,,2,3,0.5,tt0460890,6.3,8727
36,tt0461336,0,0,0,tt0461336,5,4,1,3,1,Saving Private Perez,LGF,1400000,7900000,2011,9300000,tt0461336,Saving Private Perez,Salvando al Soldado Pérez,2011,105,"Adventure,Comedy,Western",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,4,0,1,0,0,0,0,0,4,0,,1975,1979.333333,,1969,,,,,,1965.5,,2.5,,0,tt0461336,6,1727
37,tt0462335,0,0,0,tt0462335,15,16,3,2,2,High-Rise,Magn.,346000,,2016,,tt0462335,High-Rise,High-Rise,2015,119,"Drama,Horror,Sci-Fi",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,2,1,1,1,1,1,0,0,0,3,0,,1930,1949,1981,1972,1963,,,,,1969.333333,,2.333333333,3,0.25,tt0462335,5.6,33746
38,tt0464154,0,0,0,tt0464154,17,24,2,4,4,Piranha 3D,W/Dim.,25000000,58200000,2010,83200000,tt0464154,Piranha 3D,Piranha 3D,2010,88,"Comedy,Horror",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,1,1,0,0,0,0,0,3,0,,1971,1949,1963,1978,,,,,,1960,,3,1,0.25,tt0464154,5.4,81327
39,tt0466893,0,0,0,tt0466893,3,10,0,3,0,Margaret,FoxS,46500,,2011,,tt0466893,Margaret,Margaret,2011,150,Drama,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,3,2,1,1,1,0,0,0,2,0,,,1946,1982,1962,1981,1948,,,,1968.5,,2.5,2.5,0.5,tt0466893,6.5,14708
40,tt0469021,0,0,0,tt0469021,6,7,2,3,0,Alan Partridge: The Movie,Magn.,153000,9600000,2014,9753000,tt0469021,Alan Partridge,Alan Partridge: Alpha Papa,2013,90,"Action,Comedy,Crime",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,0,1,0,0,0,0,0,4,0,,1963.5,,,1960,,,,,,1965.75,,2.5,,0,tt0469021,6.9,27986
41,tt0470752,0,0,0,tt0470752,8,16,1,2,2,Ex Machina,A24,25400000,11400000,2015,36800000,tt0470752,Ex Machina,Ex Machina,2014,108,"Drama,Mystery,Sci-Fi",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,2,2,1,2,1,0,0,0,2,0,,,1966,1987,1970,1971,,,,,1981,,2.5,2.5,0.5,tt0470752,7.7,424542
42,tt0471042,0,0,0,tt0471042,28,29,5,3,1,Tower Heist,Uni.,78000000,74900000,2011,152900000,tt0471042,Tower Heist,Tower Heist,2011,104,"Action,Comedy,Crime",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,0,0,1,0,0,0,0,0,4,0,,1967.5,,,1969,,,,,,1959.25,,2.5,,0,tt0471042,6.2,125102
43,tt0472181,0,0,0,tt0472181,32,37,6,3,3,The Smurfs,Sony,142600000,421100000,2011,563700000,tt0472181,The Smurfs,The Smurfs,2011,103,"Adventure,Animation,Comedy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,5,0,1,1,0,0,0,0,0,3,0,,1928,,1984,1958,,,,,,1954,,2.666666667,2,0.25,tt0472181,5.5,77577
44,tt0472399,0,0,0,tt0472399,26,27,4,4,3,The Mechanic,CBS,29100000,47000000,2011,76100000,tt0472399,The Mechanic,The Mechanic,2011,93,"Action,Crime,Thriller",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,0,1,0,0,0,0,0,4,0,,1944,1963,,1961,,,,,,1960.5,,2.5,,0,tt0472399,6.6,141254
